Timestamp,SCT Version,Filename,Slice (I->S),VertLevel,Label,Size [vox],WA(),STD()
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,24,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,25,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,26,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,27,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,28,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,29,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,30,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,31,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,32,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,33,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,34,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,35,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,36,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,37,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,38,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,39,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,40,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,41,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,42,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,43,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,44,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,45,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,46,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
